RETAIL,CATEGORIA,Date,Impressions,Clicks,CTR,Unique Visitors,Frequency,Spend,Units,Sales,ROAS,Month,Day,New Impressions,Unit Cost,Best Practice
SAMS,yogurt,2023-04-18,2336,75,0.03210616438356165,1329.0,1.7577,1190.0,32,3016.63,2.53,4,18,2336000,94.2696875,No BP
SAMS,yogurt,2023-04-19,1991,74,0.0371672526368659,1236.0,1.6108,1190.0,31,2925.49,2.46,4,19,1991000,94.37064516129031,No BP
SAMS,yogurt,2023-04-20,1590,74,0.04654088050314465,1004.0,1.5837,1190.0,30,2748.91,2.31,4,20,1590000,91.63033333333333,No BP
SAMS,yogurt,2023-04-21,1876,74,0.039445628997867806,1237.0,1.5166,1190.0,41,3888.55,3.27,4,21,1876000,94.84268292682927,No BP
SAMS,yogurt,2023-04-22,1807,76,0.042058660763696736,1160.0,1.5578,1190.0,43,4074.4,3.42,4,22,1807000,94.75348837209303,No BP
SAMS,yogurt,2023-04-23,1629,65,0.03990178023327195,926.0,1.7592,1033.26,29,2749.75,2.66,4,23,1629000,94.81896551724138,No BP
SAMS,yogurt,2023-04-24,856,43,0.05023364485981308,731.0,1.171,700.0,35,3302.93,4.72,4,24,856000,94.36942857142857,No BP
SAMS,yogurt,2023-04-25,931,43,0.04618689581095596,783.0,1.189,700.0,21,1997.76,2.85,4,25,931000,95.13142857142857,No BP
SAMS,yogurt,2023-04-26,11,3,0.2727272727272727,10.0,1.1,36.39,9,852.48,23.43,4,26,11000,94.72,BP
SAMS,yogurt,2023-04-27,80,3,0.0375,66.0,1.2121,36.39,15,1414.3,38.86,4,27,80000,94.28666666666666,BP
SAMS,yogurt,2023-04-28,102,3,0.029411764705882353,94.0,1.0851,36.39,8,751.99,20.66,4,28,102000,93.99875,BP
SAMS,yogurt,2023-04-29,34,3,0.08823529411764706,31.0,1.0968,36.39,6,568.32,15.62,4,29,34000,94.72000000000001,No BP
SAMS,yogurt,2023-04-30,78,3,0.038461538461538464,70.0,1.1143,36.39,10,950.8,26.13,4,30,78000,95.08,BP
SAMS,yogurt,2023-02-03,3376,76,0.022511848341232227,1556.0,2.1697,1000.0,14,1423.0,1.42,2,3,3376000,101.64285714285714,No BP
SAMS,yogurt,2023-02-04,3751,74,0.01972807251399627,1815.0,2.0667,1000.0,26,2616.1,2.62,2,4,3751000,100.61923076923077,No BP
SAMS,yogurt,2023-02-05,3245,74,0.02280431432973806,1579.0,2.0551,1000.0,27,2698.7,2.7,2,5,3245000,99.95185185185184,No BP
SAMS,yogurt,2023-02-06,2434,75,0.030813475760065736,1221.0,1.9934,1000.0,26,2618.4,2.62,2,6,2434000,100.70769230769231,No BP
SAMS,yogurt,2023-02-07,1249,35,0.02802241793434748,655.0,1.9069,480.85,23,2278.48,4.74,2,7,1249000,99.06434782608696,No BP
SAMS,yogurt,2023-02-08,1469,39,0.02654867256637168,809.0,1.8158,550.0,16,1609.2,2.93,2,8,1469000,100.575,No BP
SAMS,yogurt,2023-02-09,2202,47,0.02134423251589464,1203.0,1.8304,730.0,24,2420.7,3.32,2,9,2202000,100.8625,No BP
SAMS,yogurt,2023-02-10,2195,48,0.021867881548974944,1272.0,1.7256,730.0,24,2416.1,3.31,2,10,2195000,100.67083333333333,No BP
SAMS,yogurt,2023-02-11,1297,51,0.03932151117964534,774.0,1.6757,730.0,36,3606.59,4.94,2,11,1297000,100.18305555555555,No BP
SAMS,yogurt,2023-02-12,1673,50,0.029886431560071727,861.0,1.9431,730.0,33,3169.5,4.34,2,12,1673000,96.04545454545455,No BP
SAMS,yogurt,2023-02-13,1005,52,0.051741293532338306,481.0,2.0894,730.0,227,19606.44,26.86,2,13,1005000,86.37198237885463,BP
SAMS,yogurt,2023-02-14,1899,51,0.026856240126382307,978.0,1.9417,730.0,761,62759.18,85.97,2,14,1899000,82.46935611038107,BP
SAMS,yogurt,2023-02-15,639,26,0.0406885758998435,415.0,1.5398,399.22,23,2206.4,5.53,2,15,639000,95.9304347826087,No BP
SAMS,yogurt,2023-02-16,914,31,0.03391684901531729,546.0,1.674,600.0,9,901.9,1.5,2,16,914000,100.21111111111111,No BP
SAMS,yogurt,2023-02-17,1138,42,0.03690685413005272,620.0,1.8355,600.0,23,2329.9,3.88,2,17,1138000,101.3,No BP
SAMS,yogurt,2023-02-18,1142,38,0.03327495621716287,606.0,1.8845,600.0,16,1611.5,2.69,2,18,1142000,100.71875,No BP
SAMS,yogurt,2023-02-19,1131,37,0.032714412024756855,548.0,2.0639,600.0,16,1609.2,2.68,2,19,1131000,100.575,No BP
SAMS,yogurt,2023-02-20,431,18,0.04176334106728538,227.0,1.8987,327.38,11,1108.8,3.39,2,20,431000,100.8,No BP
SAMS,yogurt,2023-02-21,258,15,0.05813953488372093,136.0,1.8971,307.0,13,1304.86,4.25,2,21,258000,100.37384615384615,No BP
SAMS,yogurt,2023-02-22,450,17,0.03777777777777778,246.0,1.8293,307.0,16,1604.59,5.23,2,22,450000,100.286875,No BP
SAMS,yogurt,2023-02-23,483,18,0.037267080745341616,259.0,1.8649,307.0,4,400.5,1.3,2,23,483000,100.125,No BP
SAMS,yogurt,2023-02-24,389,16,0.04113110539845758,191.0,2.0366,307.0,12,1200.0,3.91,2,24,389000,100.0,No BP
SAMS,yogurt,2023-02-25,364,15,0.04120879120879121,187.0,1.9465,307.0,12,1178.99,3.84,2,25,364000,98.24916666666667,No BP
SAMS,yogurt,2023-02-26,560,21,0.0375,273.0,2.0513,307.0,4,404.6,1.32,2,26,560000,101.15,No BP
SAMS,yogurt,2023-02-27,347,17,0.04899135446685879,175.0,1.9829,206.84,16,1599.52,7.73,2,27,347000,99.97,No BP
SAMS,yogurt,2023-02-28,326,17,0.05214723926380368,168.0,1.9405,206.0,3,294.0,1.43,2,28,326000,98.0,No BP
SAMS,yogurt,2023-03-02,1169,33,0.028229255774165955,927.0,1.2611,500.0,11,1102.9,2.21,3,2,1169000,100.26363636363637,No BP
SAMS,yogurt,2023-03-03,860,33,0.03837209302325582,681.0,1.2628,500.0,10,1006.9,2.01,3,3,860000,100.69,No BP
SAMS,yogurt,2023-03-04,1502,33,0.021970705725699067,1146.0,1.3106,500.0,14,1413.8,2.83,3,4,1502000,100.98571428571428,No BP
SAMS,yogurt,2023-03-05,1109,33,0.029756537421100092,844.0,1.314,500.0,21,2120.7,4.24,3,5,1109000,100.98571428571428,No BP
SAMS,yogurt,2023-03-06,941,34,0.036131774707757705,737.0,1.2768,500.0,20,2011.5,4.02,3,6,941000,100.575,No BP
SAMS,yogurt,2023-03-07,1111,31,0.0279027902790279,821.0,1.3532,500.0,19,1906.9,3.81,3,7,1111000,100.36315789473684,No BP
SAMS,yogurt,2023-03-08,1553,31,0.019961365099806824,1201.0,1.2931,500.0,7,702.8,1.41,3,8,1553000,100.39999999999999,No BP
SAMS,yogurt,2023-03-09,1298,31,0.023882896764252697,1027.0,1.2639,500.0,15,1484.57,2.97,3,9,1298000,98.97133333333333,No BP
SAMS,yogurt,2023-03-10,946,33,0.03488372093023256,773.0,1.2238,500.0,35,3323.88,6.65,3,10,946000,94.968,No BP
SAMS,yogurt,2023-03-11,723,31,0.042876901798063624,582.0,1.2423,500.0,13,1230.64,2.46,3,11,723000,94.66461538461539,No BP
SAMS,yogurt,2023-03-12,980,31,0.03163265306122449,773.0,1.2678,500.0,12,1140.96,2.28,3,12,980000,95.08,No BP
SAMS,yogurt,2023-03-13,512,32,0.0625,382.0,1.3403,500.0,19,1790.32,3.58,3,13,512000,94.22736842105263,No BP
SAMS,yogurt,2023-03-14,1023,34,0.033235581622678395,801.0,1.2772,529.0,31,2918.29,5.52,3,14,1023000,94.1383870967742,No BP
SAMS,yogurt,2023-03-15,1033,38,0.036786060019361085,786.0,1.3142,579.0,21,1993.44,3.44,3,15,1033000,94.92571428571429,No BP
SAMS,yogurt,2023-03-16,932,36,0.03862660944206009,752.0,1.2394,579.0,65,6144.61,10.61,3,16,932000,94.53246153846153,No BP
SAMS,yogurt,2023-03-17,1629,30,0.01841620626151013,1337.0,1.2184,487.53,58,5451.92,11.18,3,17,1629000,93.99862068965517,No BP
SAMS,yogurt,2023-03-18,1001,31,0.030969030969030968,820.0,1.2207,487.53,16,1514.8,3.11,3,18,1001000,94.675,No BP
SAMS,yogurt,2023-03-19,822,30,0.0364963503649635,672.0,1.2232,487.53,17,1608.79,3.3,3,19,822000,94.63470588235293,No BP
SAMS,yogurt,2023-03-20,821,31,0.037758830694275276,693.0,1.1847,487.53,46,4328.25,8.88,3,20,821000,94.09239130434783,No BP
SAMS,yogurt,2023-03-21,502,30,0.05976095617529881,404.0,1.2426,487.53,29,2753.85,5.65,3,21,502000,94.9603448275862,No BP
SAMS,yogurt,2023-03-22,691,32,0.04630969609261939,531.0,1.3013,487.53,24,2255.97,4.63,3,22,691000,93.99874999999999,No BP
SAMS,yogurt,2023-03-23,900,30,0.03333333333333333,707.0,1.273,487.53,14,1335.44,2.74,3,23,900000,95.38857142857144,No BP
SAMS,yogurt,2023-03-24,1127,30,0.026619343389529725,887.0,1.2706,487.53,30,2879.6,5.91,3,24,1127000,95.98666666666666,No BP
SAMS,yogurt,2023-03-25,830,30,0.03614457831325301,666.0,1.2462,487.53,4,388.48,0.8,3,25,830000,97.12,No BP
SAMS,yogurt,2023-03-26,919,30,0.03264417845484222,704.0,1.3054,487.53,15,1422.96,2.92,3,26,919000,94.864,No BP
SAMS,yogurt,2023-03-27,908,30,0.03303964757709251,694.0,1.3084,487.53,34,3195.99,6.56,3,27,908000,93.99970588235294,No BP
SAMS,yogurt,2023-03-28,1285,30,0.023346303501945526,1057.0,1.2157,487.53,4,382.48,0.78,3,28,1285000,95.62,No BP
SAMS,yogurt,2023-03-29,805,31,0.03850931677018633,655.0,1.229,487.53,8,754.16,1.55,3,29,805000,94.27,No BP
SAMS,yogurt,2023-03-30,1044,30,0.028735632183908046,852.0,1.2254,487.53,14,1322.48,2.71,3,30,1044000,94.46285714285715,No BP
SAMS,yogurt,2023-03-31,728,31,0.042582417582417584,577.0,1.2617,487.53,15,1414.3,2.9,3,31,728000,94.28666666666666,No BP
SAMS,crema,2023-06-01,8035,180,0.0224019912881145,5002.0,1.6064,2878.2,118,23616.43,8.21,6,1,8035000,200.1392372881356,No BP
SAMS,crema,2023-06-02,9385,183,0.01949920085242408,6057.0,1.5494,3110.78,120,22451.36,7.22,6,2,9385000,187.09466666666668,No BP
SAMS,crema,2023-06-03,8769,174,0.019842627437564146,5697.0,1.5392,3084.2,83,13893.09,4.5,6,3,8769000,167.3866265060241,No BP
SAMS,crema,2023-06-04,11551,216,0.018699679681412864,6885.0,1.6777,3812.8,103,19786.17,5.19,6,4,11551000,192.09873786407766,No BP
SAMS,crema,2023-06-05,11237,220,0.019578179229331673,6534.0,1.7198,3877.9,128,29365.95,7.57,6,5,11237000,229.421484375,No BP
SAMS,crema,2023-06-06,9066,165,0.018199867637326273,5611.0,1.6158,3003.63,146,33292.28,11.08,6,6,9066000,228.02931506849313,No BP
SAMS,crema,2023-06-07,4210,83,0.019714964370546317,2707.0,1.5552,1462.0,41,7993.28,5.47,6,7,4210000,194.9580487804878,No BP
SAMS,crema,2023-06-08,5715,82,0.014348206474190725,3339.0,1.7116,1462.0,93,21439.67,14.66,6,8,5715000,230.53408602150535,No BP
SAMS,crema,2023-06-09,5871,81,0.013796627491057742,3526.0,1.6651,1462.0,49,9632.3,6.59,6,9,5871000,196.57755102040815,No BP
SAMS,crema,2023-06-10,5726,81,0.014146000698567935,3334.0,1.7175,1462.0,52,11419.47,7.81,6,10,5726000,219.6051923076923,No BP
SAMS,crema,2023-06-11,4719,82,0.017376562831108285,2815.0,1.6764,1462.0,41,7674.69,5.25,6,11,4719000,187.18756097560976,No BP
SAMS,crema,2023-06-12,2825,82,0.029026548672566373,1746.0,1.618,1462.0,387,105863.04,72.41,6,12,2825000,273.5479069767442,BP
SAMS,crema,2023-06-13,3257,82,0.025176542830825915,1930.0,1.6876,1462.0,76,16661.39,11.4,6,13,3257000,219.22881578947369,No BP
SAMS,crema,2023-06-14,4023,82,0.02038279890628884,2267.0,1.7746,1462.0,372,97064.88,66.39,6,14,4023000,260.92709677419356,BP
SAMS,crema,2023-06-15,5661,80,0.01413177883766119,3460.0,1.6361,1462.0,324,70559.43,48.26,6,15,5661000,217.7760185185185,BP
SAMS,crema,2023-06-16,3746,80,0.021356113187399894,2372.0,1.5793,1462.0,24,4061.22,2.78,6,16,3746000,169.2175,No BP
SAMS,crema,2023-06-17,4101,82,0.01999512314069739,2541.0,1.6139,1462.0,44,7577.64,5.18,6,17,4101000,172.2190909090909,No BP
SAMS,crema,2023-06-18,4313,80,0.018548574078367727,2673.0,1.6135,1472.0,40,7843.07,5.33,6,18,4313000,196.07675,No BP
SAMS,crema,2023-06-19,2918,80,0.027416038382453736,1663.0,1.7547,1472.0,89,19000.55,12.91,6,19,2918000,213.48932584269662,No BP
SAMS,crema,2023-06-20,4194,84,0.020028612303290415,2443.0,1.7167,1554.0,65,10444.07,6.72,6,20,4194000,160.678,No BP
SAMS,crema,2023-06-21,3907,82,0.020987970309700538,2264.0,1.7257,1514.0,70,13376.46,8.84,6,21,3907000,191.0922857142857,No BP
SAMS,crema,2023-06-22,3813,82,0.021505376344086023,2316.0,1.6464,1505.0,80,16469.86,10.94,6,22,3813000,205.87325,No BP
SAMS,crema,2023-06-23,3303,81,0.02452316076294278,1786.0,1.8494,1495.0,57,9393.89,6.28,6,23,3303000,164.80508771929823,No BP
SAMS,crema,2023-06-24,2614,68,0.026013771996939557,1350.0,1.9363,1249.44,34,7016.88,5.62,6,24,2614000,206.37882352941176,No BP
SAMS,crema,2023-06-25,2655,68,0.025612052730696798,1387.0,1.9142,1249.44,60,12419.05,9.94,6,25,2655000,206.98416666666665,No BP
SAMS,crema,2023-06-26,1972,81,0.04107505070993915,1241.0,1.589,1499.0,96,19519.98,13.02,6,26,1972000,203.333125,No BP
SAMS,crema,2023-06-27,3387,81,0.023914968999114262,2003.0,1.691,1499.0,66,12646.68,8.44,6,27,3387000,191.61636363636364,No BP
SAMS,crema,2023-06-28,3024,61,0.02017195767195767,1899.0,1.5924,1124.65,61,12991.63,11.55,6,28,3024000,212.97754098360653,No BP
SAMS,crema,2023-06-29,2977,64,0.021498152502519314,1852.0,1.6075,1180.65,67,15675.91,13.28,6,29,2977000,233.96880597014925,No BP
SAMS,crema,2023-06-30,6087,117,0.019221291276490884,3954.0,1.5395,2193.31,58,10813.52,4.93,6,30,6087000,186.44,No BP
SAMS,crema,2023-05-01,5655,139,0.02458001768346596,2831.0,1.9975,2220.0,115,18146.54,8.17,5,1,5655000,157.79600000000002,No BP
SAMS,crema,2023-05-02,2811,93,0.033084311632870865,1517.0,1.853,1480.0,68,13289.09,8.98,5,2,2811000,195.42779411764707,No BP
SAMS,crema,2023-05-03,3451,92,0.026658939437844104,1937.0,1.7816,1480.0,68,13122.24,8.87,5,3,3451000,192.97411764705882,No BP
SAMS,crema,2023-05-04,3591,91,0.025341130604288498,1872.0,1.9183,1480.0,39,8169.07,5.52,5,4,3591000,209.46333333333334,No BP
SAMS,crema,2023-05-05,2680,86,0.03208955223880597,1431.0,1.8728,1480.0,49,9757.7,6.59,5,5,2680000,199.13673469387757,No BP
SAMS,crema,2023-05-06,2322,65,0.027993109388458226,1325.0,1.7525,1000.61,39,7897.68,7.89,5,6,2322000,202.5046153846154,No BP
SAMS,crema,2023-05-07,2652,62,0.023378582202111614,1415.0,1.8742,1000.61,52,10463.36,10.46,5,7,2652000,201.21846153846155,No BP
SAMS,crema,2023-05-08,1671,60,0.03590664272890485,940.0,1.7777,1000.61,146,32466.58,32.45,5,8,1671000,222.37383561643836,BP
SAMS,crema,2023-05-09,1796,60,0.0334075723830735,1072.0,1.6754,1103.03,76,15806.1,14.33,5,9,1796000,207.975,No BP
SAMS,crema,2023-05-10,1899,68,0.03580832016850974,1173.0,1.6189,1103.03,42,8425.13,7.64,5,10,1899000,200.5983333333333,No BP
SAMS,crema,2023-05-11,2238,67,0.02993744414655943,1252.0,1.7875,1103.03,87,17863.03,16.19,5,11,2238000,205.32218390804596,No BP
SAMS,crema,2023-05-12,1864,63,0.03379828326180258,1029.0,1.8115,1103.03,43,8514.68,7.72,5,12,1864000,198.0158139534884,No BP
SAMS,crema,2023-05-13,2851,67,0.02350052613118204,1661.0,1.7164,1103.03,41,6900.98,6.26,5,13,2851000,168.31658536585365,No BP
SAMS,crema,2023-05-14,2226,56,0.025157232704402517,1221.0,1.8231,922.88,30,5943.72,6.44,5,14,2226000,198.124,No BP
SAMS,crema,2023-05-15,2722,112,0.041146216017634095,1499.0,1.8159,2080.68,508,126570.61,60.83,5,15,2722000,249.1547440944882,BP
SAMS,crema,2023-05-16,7598,126,0.016583311397736247,4390.0,1.7308,2080.68,179,45001.18,21.63,5,16,7598000,251.40324022346368,BP
SAMS,crema,2023-05-17,3983,116,0.02912377604820487,2178.0,1.8287,2099.47,203,44418.16,21.16,5,17,3983000,218.80866995073893,BP
SAMS,crema,2023-05-18,6128,130,0.02121409921671018,3515.0,1.7434,2203.45,369,88065.19,39.97,5,18,6128000,238.6590514905149,BP
SAMS,crema,2023-05-19,6022,125,0.020757223513782796,3707.0,1.6245,2203.45,104,21986.15,9.98,5,19,6022000,211.40528846153848,No BP
SAMS,crema,2023-05-20,7691,118,0.015342608243401378,4654.0,1.6526,2059.62,49,6786.64,3.3,5,20,7691000,138.50285714285715,No BP
SAMS,crema,2023-05-21,6802,117,0.01720082328726845,3665.0,1.8559,2059.62,50,8870.61,4.31,5,21,6802000,177.4122,No BP
SAMS,crema,2023-05-22,4612,118,0.025585429314830876,2722.0,1.6943,2040.23,162,35099.23,17.2,5,22,4612000,216.66191358024693,No BP
SAMS,crema,2023-05-23,5715,111,0.01942257217847769,3067.0,1.8634,1961.49,55,9186.91,4.68,5,23,5715000,167.03472727272728,No BP
SAMS,crema,2023-05-24,7881,142,0.018018018018018018,4754.0,1.6578,2522.6,106,21729.03,8.61,5,24,7881000,204.99084905660376,No BP
SAMS,crema,2023-05-25,5449,89,0.016333272160029364,3182.0,1.7124,1588.1,136,29128.89,18.34,5,25,5449000,214.18301470588236,No BP
SAMS,crema,2023-05-26,12346,289,0.023408391381824073,7043.0,1.7529,5167.43,712,151407.69,29.3,5,26,12346000,212.65125,BP
SAMS,crema,2023-05-27,14109,249,0.017648309589623646,7984.0,1.7672,4452.3,171,32140.28,7.22,5,27,14109000,187.95485380116958,No BP
SAMS,crema,2023-05-28,10860,216,0.019889502762430938,6225.0,1.7446,3824.7,381,84527.78,22.1,5,28,10860000,221.8576902887139,BP
SAMS,crema,2023-05-29,12632,231,0.018286890436985434,7642.0,1.653,4244.7,159,33555.78,7.91,5,29,12632000,211.04264150943396,No BP
SAMS,crema,2023-05-30,10754,168,0.015622094104519249,7156.0,1.5028,3076.6,110,23331.62,7.58,5,30,10754000,212.10563636363636,No BP
SAMS,crema,2023-05-31,12112,191,0.015769484808454425,7380.0,1.6412,3498.7,90,16172.1,4.62,5,31,12112000,179.69,No BP
SAMS,crema,2023-06-01,26,0,0.0,23.0,1.1304,0.0,23,4160.45,0.0,6,1,26000,180.8891304347826,No BP
SAMS,formula,2023-06-01,2667,38,0.014248218972628422,2195.0,1.215,586.52,29,6479.63,11.05,6,1,2667000,223.4355172413793,No BP
SAMS,formula,2023-06-02,7493,110,0.014680368343787536,6170.0,1.2144,1800.0,44,10038.68,5.58,6,2,7493000,228.1518181818182,No BP
SAMS,formula,2023-06-03,9411,120,0.012751036021676761,7431.0,1.2665,2040.0,54,12387.28,6.07,6,3,9411000,229.3940740740741,No BP
SAMS,formula,2023-06-04,6596,119,0.01804123711340206,5487.0,1.2021,2011.0,38,8527.33,4.24,6,4,6596000,224.4034210526316,No BP
SAMS,formula,2023-06-05,7168,127,0.017717633928571428,6026.0,1.1895,2170.0,54,12288.51,5.66,6,5,7168000,227.565,No BP
SAMS,formula,2023-06-06,9989,88,0.008809690659725698,8020.0,1.2455,1557.6,22,4915.07,3.16,6,6,9989000,223.41227272727272,No BP
SAMS,formula,2023-06-07,1584,19,0.011994949494949494,1415.0,1.1194,334.0,23,5224.67,15.64,6,7,1584000,227.1595652173913,No BP
SAMS,formula,2023-06-08,1274,19,0.014913657770800628,1132.0,1.1254,334.0,34,7746.26,23.19,6,8,1274000,227.83117647058825,BP
SAMS,formula,2023-06-09,649,19,0.029275808936825885,581.0,1.117,334.0,18,4105.24,12.29,6,9,649000,228.06888888888886,No BP
SAMS,formula,2023-06-10,1021,19,0.01860920666013712,893.0,1.1433,334.0,16,3482.89,10.43,6,10,1021000,217.680625,No BP
SAMS,formula,2023-06-11,1015,19,0.0187192118226601,870.0,1.1667,334.0,17,3846.23,11.52,6,11,1015000,226.24882352941177,No BP
SAMS,formula,2023-06-12,1008,20,0.01984126984126984,859.0,1.1735,334.0,18,4095.82,12.26,6,12,1008000,227.54555555555555,No BP
SAMS,formula,2023-06-13,548,20,0.0364963503649635,467.0,1.1734,334.0,34,7783.25,23.3,6,13,548000,228.9191176470588,BP
SAMS,formula,2023-06-14,1103,19,0.017225747960108794,952.0,1.1586,334.0,11,2461.21,7.37,6,14,1103000,223.74636363636364,No BP
SAMS,formula,2023-06-15,864,21,0.024305555555555556,767.0,1.1265,334.0,15,3396.52,10.17,6,15,864000,226.43466666666666,No BP
SAMS,formula,2023-06-16,1344,19,0.014136904761904762,1153.0,1.1657,334.0,5,1118.46,3.35,6,16,1344000,223.692,No BP
SAMS,formula,2023-06-17,767,19,0.024771838331160364,674.0,1.138,334.0,8,1765.86,5.29,6,17,767000,220.7325,No BP
SAMS,formula,2023-06-18,1056,19,0.017992424242424244,921.0,1.1466,334.0,25,5533.57,16.57,6,18,1056000,221.34279999999998,No BP
SAMS,formula,2023-06-19,363,19,0.05234159779614325,325.0,1.1169,334.0,29,6545.12,19.6,6,19,363000,225.6937931034483,No BP
SAMS,formula,2023-06-20,900,20,0.022222222222222223,820.0,1.0976,348.0,8,1818.84,5.23,6,20,900000,227.355,No BP
SAMS,formula,2023-06-21,905,19,0.020994475138121547,790.0,1.1456,333.0,10,2282.21,6.85,6,21,905000,228.221,No BP
SAMS,formula,2023-06-22,975,19,0.019487179487179488,879.0,1.1092,333.0,36,8162.82,24.51,6,22,975000,226.745,BP
SAMS,formula,2023-06-23,983,19,0.019328585961342827,893.0,1.1008,333.0,18,4101.16,12.32,6,23,983000,227.8422222222222,No BP
SAMS,formula,2023-06-24,1096,17,0.01551094890510949,986.0,1.1116,290.99,14,3148.29,10.82,6,24,1096000,224.87785714285715,No BP
SAMS,formula,2023-06-25,286,17,0.05944055944055944,260.0,1.1,290.99,4,931.77,3.2,6,25,286000,232.9425,No BP
SAMS,formula,2023-06-26,287,20,0.06968641114982578,262.0,1.0954,349.0,21,4835.99,13.86,6,26,287000,230.28523809523807,No BP
SAMS,formula,2023-06-27,756,20,0.026455026455026454,670.0,1.1284,349.0,22,5063.22,14.51,6,27,756000,230.14636363636365,No BP
SAMS,formula,2023-06-28,929,15,0.016146393972012917,812.0,1.1441,261.98,9,2066.21,7.89,6,28,929000,229.57888888888888,No BP
SAMS,formula,2023-06-29,523,15,0.028680688336520075,483.0,1.0828,261.98,18,4095.84,15.63,6,29,523000,227.54666666666668,No BP
SAMS,formula,2023-06-30,1649,31,0.01879927228623408,1457.0,1.1318,523.96,11,2508.47,4.79,6,30,1649000,228.04272727272726,No BP
SAMS,formula,2023-05-01,2871,48,0.01671891327063741,2417.0,1.1878,735.78,20,4509.65,6.13,5,1,2871000,225.4825,No BP
SAMS,formula,2023-05-02,674,31,0.04599406528189911,550.0,1.2255,490.53,15,3419.28,6.97,5,2,674000,227.95200000000003,No BP
SAMS,formula,2023-05-03,554,31,0.05595667870036101,496.0,1.1169,490.53,8,1827.81,3.73,5,3,554000,228.47625,No BP
SAMS,formula,2023-05-04,599,31,0.05175292153589316,514.0,1.1654,490.53,12,2717.32,5.54,5,4,599000,226.44333333333336,No BP
SAMS,formula,2023-05-05,723,31,0.042876901798063624,650.0,1.1123,490.53,25,5667.62,11.55,5,5,723000,226.7048,No BP
SAMS,formula,2023-05-06,686,21,0.030612244897959183,622.0,1.1029,325.91,14,3162.77,9.7,5,6,686000,225.91214285714287,No BP
SAMS,formula,2023-05-07,863,21,0.02433371958285052,754.0,1.1446,325.91,17,3866.51,11.86,5,7,863000,227.44176470588238,No BP
SAMS,formula,2023-05-08,1080,20,0.018518518518518517,924.0,1.1688,325.91,23,5318.34,16.32,5,8,1080000,231.23217391304348,No BP
SAMS,formula,2023-05-09,1841,22,0.011950027159152634,1654.0,1.1131,368.46,12,2641.3,7.17,5,9,1841000,220.10833333333335,No BP
SAMS,formula,2023-05-10,867,22,0.025374855824682813,774.0,1.1202,368.0,12,2680.51,7.28,5,10,867000,223.37583333333336,No BP
SAMS,formula,2023-05-11,1112,23,0.02068345323741007,943.0,1.1792,368.0,17,3848.76,10.46,5,11,1112000,226.39764705882354,No BP
SAMS,formula,2023-05-12,1298,23,0.017719568567026195,1132.0,1.1466,368.0,24,5262.65,14.3,5,12,1298000,219.2770833333333,No BP
SAMS,formula,2023-05-13,1385,23,0.01660649819494585,1239.0,1.1178,368.0,14,3158.28,8.58,5,13,1385000,225.5914285714286,No BP
SAMS,formula,2023-05-14,1040,23,0.022115384615384617,924.0,1.1255,368.0,9,2003.08,5.44,5,14,1040000,222.56444444444443,No BP
SAMS,formula,2023-05-15,1953,42,0.021505376344086023,1634.0,1.1952,672.89,37,8421.08,12.51,5,15,1953000,227.59675675675675,No BP
SAMS,formula,2023-05-16,2673,43,0.016086793864571642,2257.0,1.1843,672.89,11,2539.37,3.77,5,16,2673000,230.85181818181817,No BP
SAMS,formula,2023-05-17,1357,42,0.030950626381724394,1129.0,1.2019,672.89,42,9552.16,14.2,5,17,1357000,227.43238095238095,No BP
SAMS,formula,2023-05-18,1734,45,0.025951557093425604,1536.0,1.1289,726.65,22,5052.65,6.95,5,18,1734000,229.66590909090908,No BP
SAMS,formula,2023-05-19,2169,41,0.018902720147533424,1859.0,1.1668,658.07,32,7281.6,11.07,5,19,2169000,227.55,No BP
SAMS,formula,2023-05-20,2206,42,0.019038984587488667,1877.0,1.1753,668.56,34,7724.13,11.55,5,20,2206000,227.18029411764707,No BP
SAMS,formula,2023-05-21,3215,42,0.013063763608087092,2590.0,1.2413,668.56,11,2495.45,3.73,5,21,3215000,226.8590909090909,No BP
SAMS,formula,2023-05-22,2171,43,0.019806540764624597,1892.0,1.1475,668.56,30,6765.69,10.12,5,22,2171000,225.523,No BP
